,bins,color_vector_length,distance_measure,gradient_vector_length,interpolated,k,num_of_grid,score
427,15,45,l2,15,True,5,1,0.202933985330073
402,10,30,l1,10,False,5,1,0.202933985330073
417,15,45,l2,15,False,1,1,0.198044009779951
416,15,45,l1,15,False,1,1,0.198044009779951
424,15,45,l1,15,True,1,1,0.19559902200489
406,10,30,l1,10,False,25,1,0.19315403422982802
425,15,45,l2,15,True,1,1,0.18826405867970603
433,20,60,l2,20,False,1,1,0.183374083129584
419,15,45,l2,15,False,5,1,0.180929095354523
443,20,60,l2,20,True,5,1,0.180929095354523
403,10,30,l2,10,False,5,1,0.180929095354523
405,10,30,l2,10,False,15,1,0.180929095354523
407,10,30,l2,10,False,25,1,0.1760391198044
400,10,30,l1,10,False,1,1,0.16870415647921702
389,5,15,l2,5,False,15,1,0.16625916870415602
395,5,15,l2,5,True,5,1,0.161369193154034
391,5,15,l2,5,False,25,1,0.158924205378973
398,5,15,l1,5,True,25,1,0.158924205378973
388,5,15,l1,5,False,15,1,0.156479217603911
396,5,15,l1,5,True,15,1,0.156479217603911
397,5,15,l2,5,True,15,1,0.156479217603911
392,5,15,l1,5,True,1,1,0.15403422982885
390,5,15,l1,5,False,25,1,0.15403422982885
394,5,15,l1,5,True,5,1,0.15403422982885
393,5,15,l2,5,True,1,1,0.14669926650366702
399,5,15,l2,5,True,25,1,0.141809290953545
401,10,30,l2,10,False,1,1,0.141809290953545
387,5,15,l2,5,False,5,1,0.139364303178484
385,5,15,l2,5,False,1,1,0.139364303178484
384,5,15,l1,5,False,1,1,0.1320293398533
386,5,15,l1,5,False,5,1,0.11980440097799501
