,bins,color_vector_length,distance_measure,gradient_vector_length,interpolated,k,num_of_grid,score
229,15,45,l2,15,False,15,1,0.433414043583535
254,20,60,l1,20,True,25,1,0.433414043583535
249,20,60,l2,20,True,1,1,0.433414043583535
327,5,240,l2,80,False,25,4,0.430992736077481
17,10,30,l2,10,False,1,1,0.430992736077481
226,15,45,l1,15,False,5,1,0.430992736077481
225,15,45,l2,15,False,1,1,0.430992736077481
12,5,15,l1,5,True,15,1,0.430992736077481
15,5,15,l2,5,True,25,1,0.42857142857142805
260,5,60,l1,20,False,15,2,0.42857142857142805
66,5,60,l1,20,False,5,2,0.42615012106537503
210,10,30,l1,10,False,5,1,0.42615012106537503
253,20,60,l2,20,True,15,1,0.423728813559322
262,5,60,l1,20,False,25,2,0.423728813559322
264,5,60,l1,20,True,1,2,0.423728813559322
259,5,60,l2,20,False,5,2,0.42130750605326805
256,5,60,l1,20,False,1,2,0.41888619854721504
4,5,15,l1,5,False,15,1,0.41888619854721504
265,5,60,l2,20,True,1,2,0.416464891041162
263,5,60,l2,20,False,25,2,0.414043583535108
211,10,30,l2,10,False,5,1,0.414043583535108
258,5,60,l1,20,False,5,2,0.41162227602905505
11,5,15,l2,5,True,5,1,0.40920096852300203
221,10,30,l2,10,True,15,1,0.40920096852300203
14,5,15,l1,5,True,25,1,0.406779661016949
218,10,30,l1,10,True,5,1,0.406779661016949
261,5,60,l2,20,False,15,2,0.40435835351089505
217,10,30,l2,10,True,1,1,0.40435835351089505
10,5,15,l1,5,True,5,1,0.40193704600484204
222,10,30,l1,10,True,25,1,0.399515738498789
206,5,15,l1,5,True,25,1,0.399515738498789
223,10,30,l2,10,True,25,1,0.39709443099273606
214,10,30,l1,10,False,25,1,0.39467312348668204
6,5,15,l1,5,False,25,1,0.39467312348668204
212,10,30,l1,10,False,15,1,0.39467312348668204
7,5,15,l2,5,False,25,1,0.392251815980629
208,10,30,l1,10,False,1,1,0.389830508474576
220,10,30,l1,10,True,15,1,0.38740920096852305
216,10,30,l1,10,True,1,1,0.38740920096852305
257,5,60,l2,20,False,1,2,0.382566585956416
213,10,30,l2,10,False,15,1,0.382566585956416
204,5,15,l1,5,True,15,1,0.38014527845036306
207,5,15,l2,5,True,25,1,0.37772397094430904
5,5,15,l2,5,False,15,1,0.37772397094430904
205,5,15,l2,5,True,15,1,0.37772397094430904
202,5,15,l1,5,True,5,1,0.375302663438256
209,10,30,l2,10,False,1,1,0.375302663438256
219,10,30,l2,10,True,5,1,0.372881355932203
3,5,15,l2,5,False,5,1,0.36803874092009603
215,10,30,l2,10,False,25,1,0.36803874092009603
8,5,15,l1,5,True,1,1,0.36803874092009603
203,5,15,l2,5,True,5,1,0.36077481840193704
2,5,15,l1,5,False,5,1,0.36077481840193704
1,5,15,l2,5,False,1,1,0.358353510895883
195,5,15,l2,5,False,5,1,0.35351089588377704
199,5,15,l2,5,False,25,1,0.351089588377723
9,5,15,l2,5,True,1,1,0.351089588377723
0,5,15,l1,5,False,1,1,0.34866828087167
197,5,15,l2,5,False,15,1,0.34140435835351
194,5,15,l1,5,False,5,1,0.34140435835351
198,5,15,l1,5,False,25,1,0.334140435835351
201,5,15,l2,5,True,1,1,0.331719128329297
196,5,15,l1,5,False,15,1,0.32687651331719103
200,5,15,l1,5,True,1,1,0.324455205811138
193,5,15,l2,5,False,1,1,0.30266343825665804
192,5,15,l1,5,False,1,1,0.27845036319612504
